startingAirport,destinationAirport,departureHour,segmentsAirlineName
DTW,JFK,15,JetBlue Airways||JetBlue Airways
DTW,JFK,15,United||United||Delta
DTW,JFK,16,American Airlines||American Airlines
DTW,JFK,16,American Airlines||American Airlines||American Airlines
DTW,JFK,16,Delta||Delta
DTW,JFK,16,Delta||United||Delta
DTW,JFK,16,JetBlue Airways||JetBlue Airways
DTW,JFK,17,Delta
DTW,JFK,17,Delta||Delta
DTW,JFK,17,Delta||United||Delta
DTW,JFK,17,JetBlue Airways||JetBlue Airways
DTW,JFK,17,Spirit Airlines||Spirit Airlines
DTW,JFK,17,United||United||Delta
DTW,JFK,18,American Airlines
DTW,JFK,18,American Airlines||American Airlines
DTW,JFK,18,Delta
DTW,JFK,18,Delta||Delta
DTW,JFK,18,Frontier Airlines||Frontier Airlines
DTW,JFK,18,JetBlue Airways
DTW,JFK,18,JetBlue Airways||JetBlue Airways
DTW,JFK,18,United||United
DTW,JFK,18,United||United||Delta
DTW,JFK,19,American Airlines||American Airlines
DTW,JFK,19,American Airlines||American Airlines||American Airlines
DTW,JFK,19,Delta||Delta
DTW,JFK,19,Delta||Delta||Delta
DTW,JFK,19,Delta||United
DTW,JFK,19,Delta||United||Delta
DTW,JFK,20,American Airlines||American Airlines
DTW,JFK,20,Delta
DTW,JFK,20,Delta||Delta
DTW,JFK,20,Delta||United||Delta
DTW,JFK,21,American Airlines||American Airlines
DTW,JFK,21,American Airlines||American Airlines||American Airlines
DTW,JFK,21,Delta||Delta
DTW,JFK,21,United||United
DTW,JFK,21,United||United||Delta
DTW,JFK,22,American Airlines
DTW,JFK,22,Delta||Delta
DTW,JFK,22,Delta||United||Delta
DTW,JFK,22,JetBlue Airways
DTW,JFK,22,United||United||Delta
DTW,JFK,23,American Airlines||American Airlines||American Airlines
DTW,JFK,23,Delta
DTW,JFK,23,JetBlue Airways||JetBlue Airways
DTW,JFK,23,United||United||Delta
DTW,LAX,0,American Airlines||American Airlines
DTW,LAX,0,Delta
DTW,LAX,0,Delta||Delta
DTW,LAX,0,Spirit Airlines
DTW,LAX,1,Delta
DTW,LAX,1,Delta||Delta
DTW,LAX,1,Spirit Airlines||Spirit Airlines
DTW,LAX,2,Delta
DTW,LAX,2,Delta||Alaska Airlines
DTW,LAX,2,Delta||Delta
DTW,LAX,2,Delta||United
DTW,LAX,2,Spirit Airlines||Spirit Airlines
DTW,LAX,3,Delta
DTW,LAX,3,Delta||Alaska Airlines
DTW,LAX,3,Delta||Delta
DTW,LAX,3,Spirit Airlines
DTW,LAX,9,American Airlines||American Airlines
DTW,LAX,9,American Airlines||American Airlines||American Airlines
DTW,LAX,9,Delta||Delta
DTW,LAX,9,Spirit Airlines||Spirit Airlines
DTW,LAX,10,American Airlines||American Airlines
DTW,LAX,10,American Airlines||American Airlines||American Airlines
DTW,LAX,10,Delta
DTW,LAX,10,Delta||Delta
DTW,LAX,10,JetBlue Airways||JetBlue Airways
DTW,LAX,10,Spirit Airlines
DTW,LAX,10,Spirit Airlines||Spirit Airlines
DTW,LAX,10,United||United
DTW,LAX,10,United||United||Alaska Airlines
DTW,LAX,10,United||United||United
DTW,LAX,11,Alaska Airlines||Alaska Airlines
DTW,LAX,11,American Airlines||American Airlines
DTW,LAX,11,American Airlines||American Airlines||American Airlines
DTW,LAX,11,Delta||Alaska Airlines
DTW,LAX,11,Delta||Delta
DTW,LAX,11,Delta||United
DTW,LAX,11,Spirit Airlines
DTW,LAX,11,Spirit Airlines||Spirit Airlines
DTW,LAX,11,United||Alaska Airlines
DTW,LAX,11,United||United
DTW,LAX,11,United||United||Alaska Airlines
DTW,LAX,11,United||United||United
DTW,LAX,12,American Airlines||American Airlines
DTW,LAX,12,American Airlines||American Airlines||American Airlines
DTW,LAX,12,Delta
DTW,LAX,12,Delta||Alaska Airlines
DTW,LAX,12,Delta||Delta
DTW,LAX,12,Delta||United
DTW,LAX,12,Frontier Airlines||Frontier Airlines
DTW,LAX,12,Spirit Airlines||Spirit Airlines
DTW,LAX,12,United||United
DTW,LAX,13,Delta
DTW,LAX,13,Delta||Delta
DTW,LAX,13,Frontier Airlines||Frontier Airlines
DTW,LAX,13,Spirit Airlines||Spirit Airlines
DTW,LAX,13,United||Alaska Airlines
DTW,LAX,13,United||United
DTW,LAX,13,United||United||Alaska Airlines
DTW,LAX,13,United||United||United
DTW,LAX,14,American Airlines||American Airlines
DTW,LAX,14,American Airlines||American Airlines||American Airlines
DTW,LAX,14,Delta||Alaska Airlines
DTW,LAX,14,Delta||Delta
DTW,LAX,14,Delta||Delta||Delta
DTW,LAX,14,Delta||United
DTW,LAX,14,Frontier Airlines||Frontier Airlines
DTW,LAX,14,Spirit Airlines||Spirit Airlines
DTW,LAX,14,United||Alaska Airlines
DTW,LAX,14,United||United
DTW,LAX,15,American Airlines||American Airlines
DTW,LAX,15,American Airlines||American Airlines||American Airlines
DTW,LAX,15,Frontier Airlines||Frontier Airlines
DTW,LAX,15,JetBlue Airways||JetBlue Airways
DTW,LAX,15,Spirit Airlines||Spirit Airlines
DTW,LAX,15,United||Alaska Airlines
DTW,LAX,15,United||United
DTW,LAX,15,United||United||Alaska Airlines
DTW,LAX,15,United||United||United
DTW,LAX,16,American Airlines||American Airlines
DTW,LAX,16,Delta
DTW,LAX,16,Delta||Alaska Airlines
DTW,LAX,16,Delta||Delta
DTW,LAX,16,Delta||United
DTW,LAX,16,Frontier Airlines||Frontier Airlines
DTW,LAX,16,Spirit Airlines
DTW,LAX,16,Spirit Airlines||Spirit Airlines
DTW,LAX,16,United||Alaska Airlines
DTW,LAX,16,United||United
DTW,LAX,16,United||United||Alaska Airlines
DTW,LAX,16,United||United||United
DTW,LAX,17,American Airlines||American Airlines
DTW,LAX,17,American Airlines||American Airlines||American Airlines
DTW,LAX,17,Delta||Alaska Airlines
DTW,LAX,17,Delta||Delta
DTW,LAX,17,JetBlue Airways||JetBlue Airways
DTW,LAX,17,Spirit Airlines||Spirit Airlines
DTW,LAX,17,United||United
DTW,LAX,17,United||United||Alaska Airlines
DTW,LAX,17,United||United||United
DTW,LAX,18,Delta||Alaska Airlines
DTW,LAX,18,Delta||Delta
DTW,LAX,18,Frontier Airlines||Frontier Airlines
DTW,LAX,18,JetBlue Airways||JetBlue Airways
DTW,LAX,18,Spirit Airlines||Spirit Airlines
DTW,LAX,18,United||Alaska Airlines
DTW,LAX,18,United||United
DTW,LAX,18,United||United||United
DTW,LAX,19,American Airlines||American Airlines
DTW,LAX,19,American Airlines||American Airlines||American Airlines
DTW,LAX,19,Delta||Alaska Airlines
